식별자	일자	언론사	기고자	제목	통합 분류1	통합 분류2	통합 분류3	사건/사고 분류1	사건/사고 분류2	사건/사고 분류3	인물	위치	기관	키워드	특성추출	본문	URL	분석제외 여부
01500801.20190426081515001	20190426	영남일보	뉴미디어부기자 ynnews@yeongnam.com	"[사설] 바른미래당 각자 갈길 가야, 유승민계 한국당 복귀도"	정치>행정_자치	 정치>국회_정당					"유승민,유,손학규,김관영,박근혜,문희상,채이배,이혜훈,오신환,안철수"	"정병국,가야"	"국민의당,민주당,더불어민주당,사법개혁특별위원회,국회,바른미래당,정의당,민주평화당,집권당,자유한국당,헌법재판소,동물국회,지도부,바른정당,반대파,한국당,고위공직자비리수사처"	"바른미래당,복귀,유승민,한국당,국회,여야,격돌,동물국회,평가,선거법,개정,고위,공직자,비리,수사처,설치,대립,집권당,더불어민주당,위시,민주평화당,정의당,바른미래당,차원,법안,찬성,자유한국당,극력,반대,사안,선거법,지역구,국회의원,포함,공수처법,대통령,권한,강화,논란,국회선진화법,패스트트랙,신속처리안건,지정여부,격랑,중간,바른미래당,바른미래당,이슈,손학규,대표,김관영,원내대표,위시,지도부,범여권,4당,법안,패스트트랙,찬성,유승민,대표,절반가량,의원들,결사,반대,지도부,핵심연결고리,국회,사법,개혁,특별,위원회,의원,자당,소속,반대파,오신환,의원,원내대표,사보임,辭補任,권한,동원,채이배,의원,교체,한국당,가세,국회의장실,와중,국회의장,국회의원,성추행,논란,국회의장,문희상,바른미래당,팩스,제출,사보임계,병원,결재,유승민,오신환,정병국,하태경,이혜훈,의원,반발,헌법재판소,신청,효력,정지,가처분,반대파,수장,의원,대표,원내대표,자격,퇴진,상황,원래,바른미래당,박근혜,탄핵,정국,한국당,탈당,정당계,총선,형성,안철수,대선후보,계열,국민의당,산물,민주당,한국당,사이,캐스팅,보터,역할,제3지대,지향,출발,기름,존재감,한쪽,한국당쪽,정치,중력,호남계,의원들,민주당쪽,형세,정치,협치,단합,국민,애매모호,노선,국민,시선,정당,정치인,도리,유승민,의원,포함,인사들,한국당,출신,한국당,복당,검토,민주당,사실상,연대,의원들,지도부,노선,선택,궁극,국민,이해,정당,역사"	"한국당,바른미래당,유승민,지도부,민주당,의원들,원내대표,선거법,패스트트랙,사보임,국회의원,가처분,국회의장,반대파,오신환,박근혜,문희상,지정여부,대선후보,존재감"	"국회가 시끄럽다. 여야의 격돌로 ‘동물국회’로 돌아갔다는 평가마저 나온다. 선거법 개정, 고위공직자비리수사처 설치를 둘러싼 대립이다. 집권당인 더불어민주당을 위시해 민주평화당, 정의당에 바른미래당이 당 차원에서 법안을 찬성하고 있고, 자유한국당이 극력 반대하는 사안이다. 선거법은 지역구 국회의원을 줄이는 민감한 안도 포함돼 있고, 공수처법은 대통령의 권.."		
01101001.20190425221833001	20190425	한겨레		"[사설] 점거 감금까지, 국회 거꾸로 돌린 한국당의 ‘폭력’"	정치>행정_자치	 정치>국회_정당		범죄>범죄일반>폭행	 범죄>범죄일반>유괴/납치		"채,채이배"		"바른미래당,법사위,고위공직자범죄수사처,자유한국당,국회,정치개혁특위,소방대,상임위,한국당"	"점거,감금,국회,한국당,폭력,물리,충돌,평화,의사진행,보장,국회선진화법,자유한국당,집단행동,사실상,무력,자유한국당,고위,공직자,범죄,수사처,설치법,공수처법,조정법,검경,수사권,선거법,개정안,신속,처리,안건,패스트트랙,지정,저지,정치개혁특위,사법,개혁,특위,회의실,점거,봉쇄,국회법,보장,표결,회의장,봉쇄,의원,감금,욕설,난무,육탄전,유감,자유한국당,행태,5월,국회선진화법,시행,폭력적,시도,국회,무력화,기록,여당,날치기,야당,육탄,저지,꼬리,난장판,국회,용인,여론,여야,제정,국회선진화법,5분,소관,위원회,재적,위원,5분,찬성,신속,처리,안건,지정,최장,국회,본회의,자동,상정,패스트,트랙,제도,성과,물리,충돌,표결,자체,퇴장,방식,반대,의사,표출,관행,자리,사회,참사법,유치원,3법,패스트트랙,충돌,자유한국당,폭력,행태,그동안,성과,일거,과거,퇴행,폭거,바른미래당,의원,공수처법,반대,2명,교체,논란,투입,채이배,의원,6시간,의원회관,6시간,의원,회관,감금,용납,의원,신고,경찰,소방대원,출동,선거법,공수처법,패스트트랙,상임위,법사위,본회의,최장,논의,국회,제출,법안,본회의,처리,평균,패스트트랙,자유한국당,충분히,자신,의사,반영,좌파,독재,국회,이익,당파,생각,몽니,신설,8월,방해,국회법,국회,회의,방해,조항,회의방해죄,5년,징역,1천만,벌금형,엄단,규정,국회선진화법,민주적,표결,보장,국회법,자신,자유한국당"	"자유한국당,국회선진화법,본회의,패스트트랙,공수처법,국회법,회의실,설치법,선거법,무력화,참사법,1천만,의사진행,법사위,상임위,수사권,2명,사실상,검경"	"물리적 충돌을 막고 평화적 의사진행을 보장하기 위해 도입한 국회선진화법이 25일 자유한국당의 집단행동에 사실상 무력화됐다. 자유한국당은 고위공직자범죄수사처 설치법(공수처법), 검경 수사권 조정법, 선거법 개정안의 신속처리 안건(패스트트랙) 지정을 저지하기 위해 정치개혁특위와 사법개혁특위 회의실을 점거 봉쇄했다. 국회법이 보장한 표결을 막으려 회의장 봉쇄.."	http://www.hani.co.kr/arti/opinion/editorial/891568.html	
01100101.20190425203822001	20190425	경향신문		"[사설]한국당, 시민의 뜻에 맞는 정치 하고 있나"	정치>국회_정당	 정치>행정_자치	 정치>선거				채이배		"바른미래당,자유한국당,지도부,정치개혁특위,상임위,한국당"	"한국당,시민,정치,자유한국당,선거,개혁법안,패스트트랙,신속처리안건,지정,정치개혁특위,사법,개혁,특위,회의장,온종일,점거,사개특위,위원,교체,의원,바른미래당,채이배,회의,참석,의원,소파,6시간,감금,6시간,선진화법,국회,동물국회,모습,재연,의회민주주의,기본,대화,타협,이성,행태,패스트트랙,입법,절차,시작,패스트,트랙,안건,지정,상임위,심사,법사위,심사,본회의,최장,논의,논의,1년,가까이,시작,법안,수정,얼마,가능,한국당,나날,입법,절차,시작,국회,보이콧,선언,장외투쟁,번째,한국당,회의,회의장,선거제도,개혁,근본적,유권자,지지,의회권력,배분,개혁,그동안,선거,대의,불발,승자독식,소선거구제,수혜,거대,정당,반대,정치,유권자들,정치,의사,소망,민심,비율,의회,반영,반대,기득권,공수처,검경,수사권,조정은,검찰,과도,집중,권한,분산,상호,견제,균형,권력남용,핵심,합의안,부실,사실,추가,협의,개혁,완성도,공수처,지지,여론,80%,민심,시민,대표,의원들,시민,입법,요구,무시,대표,시민들,한국당,지도부,진용,제대로,가치,정책,한국당,막무가내식,반대,보수,품격,거리,지지층,싸움,한국당,외연,확장,도움,한국당,대안정당,부상,정부,여당,실정,반사이익,지지율,상승,구태,총선,승리,수권정당"	"한국당,회의장,패스트트랙,공수처,그동안,본회의,검경,바른미래당,채이배,지지율,권력남용,반사이익,합의안,소선거구제,승자독식,의회민주주의,사개특위,제대로,품격,장외투쟁,조정은,수사권,정치개혁특위,지지층,온종일,상임위"	"자유한국당은 25일 선거제 개혁법안 패스트트랙(신속처리안건 지정)을 막겠다며 정치개혁특위, 사법개혁특위 회의장을 온종일 점거했다. 새로 사개특위 위원으로 교체된 바른미래당 채이배 의원의 회의 참석을 막기 위해 의원 방을 소파로 틀어막고 6시간 동안 감금하기도 했다. 2012년 국회 선진화법 이후 좀체 볼 수 없었던 ‘동물국회’ 모습이 재연됐다. 의회민주.."	http://news.khan.co.kr/kh_news/khan_art_view.html?artid=201904252029005&code=990101	
02100701.20190424115345001	20190424	헤럴드경제	기자	"[사설] 한국당은 국회로 돌아가고, 여권은 그 명분 만들어 줘야"	정치>국회_정당	 정치>행정_자치	 정치>외교				"유승민,심상정,문재인,이언주"	광화문	"바른미래당,쿠데타,자유한국당,의원총회,바른정당,헌법재판관,국회,정치개혁특위,한국당,고위공직자비리수사처"	"한국당,국회,여권,명분,자유한국당,제외,여야,4당,선거제,여파,패스트,트랙,합의,정치권,요동,당장,한국당,반발,하늘,정도,한국당,23일,국회,로텐더,긴급,의원총회,연동,비례,고위공직자비리수사처,공수처,좌파,독재,장기집권,시나리오,결사,저지,광화문,장외,투쟁,불사,입장,한국당,사태,의회,쿠데타,규정,바른미래당,분당,도화선,분위기,감지,진통,의원총회,12대,차이,합의안,추인,후폭풍,유승민,의원,정당,의원들,반발,이야기,정도,와중,이언주,의원,선거법,정당,완전합의,정당,완전,합의,중시,이견,내부,의총,상정,납득,탈당,선언,정국,상황,선거법,선거,규칙,마련,게임,만큼,정당,합의,처리,관련법,실제,그동안,개정,관례,1야당,배제,선거법,처리,갈등,국정,혼란,상황,지경,한국당,스스로,자초,선거법,개혁,현행,제도,승자독식,폐해,양산,민의,제대로,반영,국민,공감대,바탕,한국당,연동,비례,대표,제도,원칙,합의문,원내대표,여야,4당,서명,협상,테이블,마련,한국당,심상정,국회,정치개혁특위,위원장,선거,제도,논의,한국당,배제,스스로,배제,맥락,한국당,선거법,일방,처리,장외투쟁,명분,국회,진정성,협상,테이블,한국당,반발,이미선,헌법재판관,임명,강행,야당,무시,일방적,국정운영,담화,문재인,대통령,유감,표명,한국당,협상장,명분,패스트트랙,한국당,논의,참여"	"한국당,선거법,패스트트랙,4당,의원총회,공감대,그동안,문재인,위원장,1야당,국정운영,의원들,심상정,바른미래당,분당,제대로,합의안,광화문,공직자,도화선,양산"	자유한국당을 제외한 여야 4당의 선거제 등 패스트트랙 합의 여파로 정치권이 요동을 치고 있다. 당장 한국당의 반발이 하늘을 찌를 정도로 거세다. 한국당은 23일 밤 국회 로텐더홀에서 긴급 의원총회를 열고 연동형 비례제와 고위공직자비리수사처(공수처) 도입이 ‘좌파 독재 장기집권 시나리오’라며 결사 저지에 나서기로 했다. 필요하다면 광화문 등에서의 장외 투..	http://biz.heraldcorp.com/view.php?ud=20190424000407	
01101101.20190424050542002	20190424	한국일보		"[사설] 선거제 ‘패스트트랙’ 추인 여야, 한국당과 합의 포기 말아야"	미분류						황교안		"바른미래당,고위공직자범죄수사처,청와대,자유한국당,의원총회,국회,한국당"	"선거제,패스트,트랙,추인,여야,한국당,합의,포기,자유한국당,제외,여야,4당,의원총회,연동,비례대표제,골자,공직선거법,개정안,고위공직자범죄수사처법,조정안,검경,수사권,패스트트랙,신속처리안건,지정,안건,통과,바른미래당,진통,찬성,반대,찬성,12,,합의안,의결,합의안,정개특위,사개특위,전체회의,25일,절차,패스트,트랙,지정,이번주,패스트,트랙,절차,시작,내년,총선,적용,선거법,개정안,가능,한국당,국회일정,거부,장외투쟁,저지,수단,동원,투쟁,예고,실제,성사,험로,예상,황교안,대표,25일,상황,종료,비상,대응,준비,여야,합의,제1,야당,제외,한국당,이해,사태,한국당,자초,측면,논의,선거,개혁,지역주의,거대,양당,구조,승자,독식,극한,정쟁,완화,국민,공감대,토대,진행,한국당,연동,비례대표제,처리,1월,임시국회,합의,여야,4당,패스트,트랙,추진,한국당,지역주의,기득권,합의,헌신짝,고육책,성격,어깃장,협상,거부,여야,4당,패스트트랙,합의,플랜,좌파,장기집권,운운,한국당,행태,놀부,심보,선거,패스트트랙,협상,얼마,한국당,입장,반영,한국당,국회,여야,4당,협상,선거제,정당,합의,토대,개정,여야,4당,패스트,트랙,지정,성공,한국당,반발,정쟁,국회,정상화,청와대,여당,실패,인사,검증,유감,표명,한국당,협상,명분,여야,4당,한국당,포함,합의,처리,포기"	"한국당,패스트트랙,선거제,개정안,4당,비례대표제,지역주의,합의안,공감대,검경,선거법,의원총회,장기집권,수사권,임시국회"	"자유한국당을 제외한 여야 4당이 23일 의원총회를 열고 연동형 비례대표제를 골자로 한 공직선거법 개정안과 고위공직자범죄수사처법, 검경 수사권 조정안의 패스트트랙(신속처리안건) 지정 안건을 통과시켰다. 바른미래당도 진통 끝에 찬성 12, 반대 11로 합의안을 의결했다. 합의안은 정개특위와 사개특위 전체회의를 거쳐 25일까지 패스트트랙 지정 절차를 밟는다..."	http://www.hankookilbo.com/news/npath/?did=KP	
01500401.20190424214711002	20190424	국제신문		"[사설] 여야 4당 패스트트랙 추인, 한국당 마냥 반대 안 된다"	정치>행정_자치	 정치>국회_정당							"정의당,바른미래당,민주평화당,더불민주당,자유한국당,의원총회,국회,정치개혁특위,한국당,고위공직자비리수사처"	"여야,4당,패스트,트랙,추인,한국당,반대,여야,4당,원내대표,합의,원내대표,공직선거법,개정,고위공직자비리수사처,공수처,신설,개혁법안,패스트트랙,신속처리안건,지정,처리,추인,절차,의원총회,여당,더불민주당,민주평화당,정의당,예상,통과,최대,바른미래당,진통,대결,추인,최종,결정,여론,국민,찬성,지지부진,개혁과제,추진,불씨,다행,법안,연동,50%,연동,비례대표제,골자,선거법,개정,제한,기소,부여,공수처법,조정안,검경,수사권,4당,원내대표,25일,국회,정치개혁특위,사법개혁특위,법안,패스트트랙,작업,합의,처리,국회법,패스트,트랙,최소,최장,선거법,개정,내년,1월,중순,마무리,전망,내년,4월,총선,일정,감안,선거,개혁,마지막,기회,정당,득표율,국회,의석수,괴리,민심,왜곡,승자,독식,구조,현행,선거법,나위,각종,여론,조사,선거제,여야,합의,최선,제1야당,자유한국당,한국당,자업자득,그간,선거,개혁,논의,발목,비례대표,폐지,위헌적,거대,양당,기득권,고수,의도,과언,한국당,여야,4당,패스트,트랙,추인,총력,저지,운운,반발,국회,나경원,원내,대표,극단,발언,패스트트랙,국회법,절차,한국당,반대,정국,상황,여권,정치,협상력,부족,여야,4당,패스트트랙,한국당,책임,한국당,타협,합의,정치,노력,적극"	"한국당,추인,패스트트랙,원내대표,선거법,선거제,4당,그간,국회법,비례대표제,검경,수사권,나경원,위헌적,기득권,민주평화당,정의당,수사처,공직자,더불민주당"	"여야 4당이 원내대표 간 합의한 공직선거법 개정과 고위공직자비리수사처(공수처) 신설 등 개혁법안의 패스트트랙(신속처리안건 지정) 처리를 추인하는 절차를 모두 마쳤다. 어제 각자 의원총회를 통해서다. 여당인 더불민주당과 민주평화당, 정의당은 예상대로 무난하게 통과시켰고, 최대 관건이었던 바른미래당에서도 진통과 표 대결 끝에 추인으로 최종 결정이 났다. 국.."	http://www.kookje.co.kr/news2011/asp/newsbody.asp?code=1700&key=20190424.22031011029	
01100101.20190423205706002	20190423	경향신문		[사설]‘패스트트랙’ 나 홀로 반대하는 한국당의 자가당착	미분류			사회>사회갈등>시위			"김일성,황교안,정용기,나경원"	조선반도	"바른미래당,쿠데타,정책위의장,고위공직자범죄수사처,청와대,자유한국당,몽니,특조위,한국당"	"패스트트랙,반대,한국당,자가당착,자유한국당,제외,여야,4당,23일,의총,선거제도,개편,고위공직자범죄수사처,설치안,신속처리안건,패스트트랙,지정,합의안,추인,바른미래당,의원들,패스트트랙,부정적,진통,가결,이번주,패스트,트랙,절차,시작,현실적,선거법,개정안,적용,내년,총선,상황,4당,추인,다행,1987년,체제,제도,유산,선거제,검찰개혁,역사,발걸음,본궤도,한국당,의회,쿠데타,비판,총력,저지,투쟁,선언,황교안,대표,거리,거리,청와대,천막,농성,장외투쟁,방침,나경원,원내대표,의회,민주주의,사망선고,한술,정용기,정책위의장,결국,동지,수령,김일성,유훈,조선반도,실현,고려연방제,패스트,트랙,시도,좌파정변,좌파반란,색깔공세,패스트트랙,한국당,여당,충돌,물리,방지,소수,의견,개진,기회,보장,효율적,심의,명분,국회,선진화법,제도,구성,세월호,참사,2기,특조위,유치원,3법,지정,2건,선례,패스트,트랙,추진,국회법,규정,입법절차,한국당,여야,5당,원내대표,선거,개혁,합의,당사자,4당,한국당,패싱,개혁,선거,외면,한국당,자초,좌파,딱지,비난,명분,납득,절차,선거제도,개혁,사표,지역주의,완화,제도,승자독식,현행,문제점,해소,시민,공감대,형성,상태,공수처,조정,검경,수사권,검찰,개혁,시대적,정치,유불리,여부,지지층,결집,사안,얘기,선거제,게임,규칙,만큼,정당,합의,토대,처리,한국당,협상,테이블,반대,보완,자신,주장,법안,반영,본회의,처리,최장,시간적,여유,반대,장외,시민,몽니"	"한국당,패스트트랙,4당,선거제,원내대표,추인,선거제도,발걸음,유불리,특조위,김일성,검경,지지층,청와대,수사권,세월호,2건,정용기,정책위의장,장외투쟁"	자유한국당을 제외한 여야 4당은 23일 각각 의총을 열어 선거제도 개편과 고위공직자범죄수사처 설치안을 신속처리안건(패스트트랙)으로 지정하는 합의안을 추인했다. 바른미래당은 일부 의원들이 패스트트랙에 부정적이었지만 진통 끝에 가결됐다. 이번주 안에 패스트트랙 절차가 시작되지 않으면 현실적으로 선거법 개정안은 내년 총선 적용이 어려운 상황이어서 4당의 추인..	http://news.khan.co.kr/kh_news/khan_art_view.html?artid=201904232055015&code=990101	
01100201.20190423040352001	20190423	국민일보		[사설] 선거법 패스트트랙 올려도 한국당과 합의 노력해야	사회>사회일반								"쿠데타,자유한국당,정치개혁특별위원회,사법개혁특별위원회,국회,한국당,고위공직자비리수사처"	"선거법,패스트,트랙,한국당,합의,노력,자유한국당,제외,원내대표들,여야,4당,원내,대표,개혁안,선거제도,고위공직자비리수사처,공수처,설치,법안,수사권,조정,패스트트랙,신속처리,안건,처리,방안,잠정,합의,4당,공수처,설치,판사,검사,경무관,경찰,경무관,기소권,부여,내부,추인,25일,정치개혁특별위원회,사법개혁특별위원회,법안,패스트,트랙,지정,법안,패스트,트랙,지정,최장,국회,본회의,자동,상정,단순다수결,처리,본회의,통과,총선,내년,4월,개정,선거법,적용,선거,개혁,정치권,정치학자,사이,공감대,형성,승자독식형,소선거구,중심,현행,선거,득표율,의석수,괴리,의석수,민심,제대로,반영,사표,개선,필요성,제기,4당,지역구,253석,225석,비례대표,47석,75석,득표율,50%,연동,방식,합의,100%,연동,민심,반영도,지역,기득권,중심,거대,양당,정치,지형,계기,선거제,정당,합의,개정,제1야당,한국당,합의,논란,소지,대목,한국당,패스트,트랙,합의,의회,쿠데타,비난,국회,일정,전면,보이콧,선언,선거,개혁,불합리,제도,공정,합리적,반대,능사,한국당,선거,개혁,진정성,동참,4당,패스트,트랙,지정,한국당,포함,여야,5당,합의,처리,노력,약속,선거법,연계,공수처,법안,법안,수사권,조정,일각,목소리,공수처,비대,검찰,견제,고위,공직자,범죄,집중적,수사,기구,공수처장,정치,중립성,독립성,보장,장치,여야,합의,만큼,반대"	"4당,한국당,패스트트랙,공수처,선거제,선거법,경무관,의석수,본회의,득표율,공직자,선거제도,중립성,불합리,위원회,수사권,승자독식형"	"자유한국당을 제외한 여야 4당 원내대표들이 22일 선거제도 개혁안과 고위공직자비리수사처(공수처) 설치, 검 경 수사권 조정 법안을 패스트트랙(신속처리 안건)으로 처리하는 방안에 대해 잠정 합의했다. 4당은 공수처 설치와 관련해 판사와 검사, 경무관 이상 경찰에 대해서만 기소권을 부여하기로 했다. 각 당은 내부 추인을 거쳐 오는 25일까지 정치개혁특별위원.."	http://news.kmib.co.kr/article/view.asp?arcid=0924074280&code=11171111	
01100611.20190422034318001	20190422	서울신문	황수정	"[사설] 한국당 ‘행동 투쟁’, 어떤 명분에도 정국 파행은 안 돼"	정치>청와대	 정치>국회_정당	 정치>선거				"문재인,이미선,문형배,황교안"	"광화문,서울,우즈베키스탄"	"민주당,청와대,자유한국당,헌법재판관,페이스북,한국당,지지자"	"투쟁,한국당,행동,명분,정국,파행,자유한국당,서울,광화문,체제,황교안,대표,장외,집회,대통령,문재인,우즈베키스탄,방문,전자결재,주식,논란,임명,이미선,헌법재판관,강행,한국당,장외,투쟁,반발,황교안,대표,페이스북,행동,강경,선언,주말,한국당,장외,집회,수뇌부,좌파,독재,심판,북한,적폐청산,이야기,정권,색깔론,지지자들,결속,정치가,퇴행,걱정,대통령,이미선,문형배,재판관,임명,정부,국회,채택,인사청문,보고서,임명,고위공직자,15명,한국당,야권,반대,정국,주도권,청와대,여당,일방적,인사,조치,여론,지탄,청와대,여당,결격사유,헌법재판관,도덕성,국민,눈높이,거리,사실,상황,한국당,반발,노릇,정국,경색,근본,책임,후보자들,인사검증,실패,청와대,청와대,촉구,중재자,역할,말짱,민주당,책임,한국당,선언,강경,투쟁,집단,어깃장,정치,공격,비판,자격,민주당,청와대,여당,일방통행식,국정,다수,국민,독선,오만,민생정치,투쟁,강경,대여,한국당,자세,5,솜방망이,징계,행태,공분,여야,자격,한참,민생,현안,정치,셈법,골몰,정당,여론,사실,명심"	"한국당,청와대,이미선,헌법재판관,황교안,민주당,인사청문,문재인,보고서,어깃장,색깔론,지지자들,전자결재,정치가,적폐청산,서울,자유한국당,솜방망이,중재자,우즈베키스탄,인사검증"	자유한국당이 그제 서울 광화문에서 황교안 대표 체제 이후 첫 장외 집회를 열었다. 그 전날 문재인 대통령이 우즈베키스탄 방문 중 전자결재로 ‘35억 주식’ 논란의 이미선 헌법재판관 임명을 강행하자 한국당은 장외 투쟁을 하겠다며 반발했다. 황교안 대표는 페이스북에서도 “이제 말이 아니라 행동으로 하겠다”는 강경 선언을 했다. 실제로 주말 한국당의 장외 집..	http://www.seoul.co.kr/news/newsView.php?id=20190422031009	
01100101.20190419204400001	20190419	경향신문		"[사설]한국당 5 18 망언 의원 ‘징계쇼’, 이젠 강제 퇴출시켜야"	정치>국회_정당	 정치>행정_자치					"이종명,김순례,김병준,황교안,김진태"		"신군부,쿠데타,광주시,자유한국당,5·18진상규명 대국민공청회,비대위,국회,대한민국,한국당,희생자"	"18,징계쇼,한국당,망언,의원,징계,퇴출,이젠,강제,자유한국당,18,망언,김순례,의원,3개월,당원권,정지,3개월,김진태,의원,경고,처분,제명,탈당권유,당원권,정지,경고,단계,징계,그동안,한국당,전당대회,출마,징계,가까이,5,운동,기념일,솜방망이,무늬,징계,체제,김병준,비대위,이종명,의원,제명,처분,3분,한국당,의원,3분,찬성,가능,한국당,분위기,현실성,결국,희생자,유족,시민들,상처,가해자들,황교안,대표,5,참석,김순례,의원,18진상,2월,진상,규명,대국민공청회,자리,5,괴물집단,희생자,유족들,모욕,김진태,의원,공청회,공동주최,영상,환영사,망언,북한군,개입,공개,유공자,명단,주장,궤변,망언,단순,말실수,김진태,의원,당대표,선거,20%,육박,김순례,의원,최고위원,5,3명,의원,한국당,뿌리,만연,공동,정서,결국,한통속,5,12,군권,장악,신군부,국가권력,찬탈,광주시민,폭도,무차별,살상,시민,민주화,열망,유린,헌법,범죄,행위,역사,사실,입법,사법,행정적,정리,상태,망언,대한민국,역사,부정,죽음,항거,민주주의,자체,부정,징계,징계,사실상,면죄부,한국당,스스로,반헌정,군부,독재,세력,후예,사실,만천하,공표,한국당,사과,진정성,한국당,5,사죄,마지막,기회,국회,차원,윤리특위,민의,대변,의원들,시민,역행,의원직,유지,자격,민주주의,가치,부정,혐오,증오,유발,세력,국회,내년,총선,시민,심판,망언,의원들,퇴출"	"한국당,유공자,희생자,민주주의,공청회,김진태,의원들,당원권,김순례,군권,반헌정,김병준,북한군,3개월,이젠"	"자유한국당은 19일 5 18 망언을 한 김순례 의원은 ‘당원권 정지 3개월’, 김진태 의원에 대해서는 ‘경고’ 처분을 내렸다. 제명 탈당권유 당원권 정지 경고 중 가장 낮은 단계의 징계다. 그동안 한국당은 전당대회 출마를 이유로 이들에 대한 징계를 두 달 가까이 질질 끌어왔다. 그러다 5 18민주화운동 기념일이 한 달 앞으로 다가오자 마지못해 내놓은 게.."	http://news.khan.co.kr/kh_news/khan_art_view.html?artid=201904192040015&code=990101	
01100611.20190419190651001	20190419	서울신문	이두걸	"[사설]김진태 김순례 솜방망이 징계한 한국당, 국민 분노 두렵지 않나"	정치>국회_정당	 정치>행정_자치					"김,이종명,김순례,정지,박근혜,이,지만원,김진태"		"자유한국당,지도부,국회,한국당,윤리위 전체회의,윤리위"	"김진태,김순례,솜방망이,징계,한국당,국민,분노,자유한국당,5,운동,모독,왜곡,발언,김진태,김순례,의원,징계,전체회의,중앙,윤리위,회의,확정,김순례,최고,위원,3개월,당원권,정지,3개월,김진태,의원,수준,징계,경고,처분,의원,여부,최고위원직,유지,지도부,정치,판단,윤리위,징계,수위,경고,당원권,정지,탈당,권유,제명,4가지,최고위원,당원권,정지,사안,제명,조치,이종명,의원,징계,5,솜방망이,징계,분노,최고위원,5,대국민공청회,2월,8일,진상규명,대국민,공청회,5,괴물집단,지칭,여론,공분,의원,북한군,개입설,주장,지만원씨,극우,인사,지만원,참석,5,왜곡,가능성,공청회,이종명,의원,공동,주최,영상,환영사,한국당,공청회,5,폭동,매도,의원,제명,조치,의원,출마,전당대회,선거,징계,사퇴,윤리위원장,징계,결정,비판,정치권,한국당,결정,과거,반성,과거,용기,정당,스스로,고백,더불어민주당,국민들,가슴,생채기,바른미래당,반응,비판,판단,의원,역사,왜곡,반복적,자행,5,유족들,가슴,대못,사안,중대성,감안,징계,수위,솜털,한국당,보수,가치,제1,야당,공당,公黨,자격,의심,정도,한국당,결정,시대착오적,모습,노골화,박근혜,대통령,사면,주장,친박당,모습,단적,극우적,성향,강화,수록,집권,미래,지향,과거,퇴행,모습,국민,외면,사실,직시,국회,차원,조치,국회,윤리특위,논의,징계,안건,처리,망언,정치권"	"한국당,김순례,당원권,공청회,최고위원,진상규명,김진태,전체회의,최고위원직,유공자,친박당,윤리위원장,대못,전당대회,정치권,3개월,4가지,이종명,솜방망이,公黨,제1"	"자유한국당이 5 18 민주화운동 모독 왜곡 발언을 한 김진태 김순례 의원에 대한 징계를 어제 중앙윤리위 전체회의에서 확정했다. 김순례 최고위원에게는 당원권 정지 3개월을, 김진태 의원에게는 가장 낮은 수준의 징계인 경고 처분을 각각 내렸다. 김 의원의 최고위원직 유지 여부는 당 지도부의 정치적 판단에 따를 것으로 보인다. 윤리위 징계는 수위에 따라 경고.."	http://www.seoul.co.kr/news/newsView.php?id=20190419500210	
01100611.20190418034310001	20190418	서울신문		"[사설] 한국당, 세월호와 5 18 막말 일벌백계해야"	정치>국회_정당	 정치>행정_자치					"이종명,차명진,김순례,안상수,전,정,정진석,황,황교안,김진태"		"윤리위원회,자유한국당,페이스북,한국당,내일,윤리위,황교안 대표 체제,희생자"	"한국당,세월호,5,대표,자유한국당,황교안,자당,소속,현직,의원,세월,막말,윤리위원회,응분,조치,대표,국민,사죄,말씀,대표,그제,유감,진심,사죄,말씀,입장문,차명진,의원,세월호,희생자,가족,비난,페이스북,자식,죽음,진짜,막말,의원,정진석,세월호,안상수,의원,아이들,댓글,의원,페이스북,상처,분들,진심,공개,사과,사과,대표,사과,진정성,징계,선결,한국당,윤리위원회,소집,의원,의원,징계,논의,일벌백계,의원,17,,경기,부천,소사,당협위원장,의원,내년,총선,겨냥,의도,가능성,제명,탈당,권유,내년,총선,공천,배제,조치,이참,윤리위원회,그동안,5,운동,모독,왜곡,발언,김진태,김순례,의원,징계안,매듭,한국당,의원,2월,이종명,제명,결정,의원,전당대회,출마,징계,논의,윤리위원장,사퇴,한국당,5,징계,꼼수,의심,대표,내년,총선,대다수,국민,지지,모습,체제,황교안,대표,도로,친박당"	"세월호,막말,한국당,윤리위원회,황교안,페이스북,일벌백계,대다수,분들,당협위원장,3인,이종명,자유한국당,정진석,꼼수,김진태,위원회,가능성,부천,윤리위원장,입장문"	"자유한국당 황교안 대표가 어제 자당 소속 전 현직 의원의 ‘세월호 막말’과 관련, “윤리위원회에서 응분의 조치를 취해주기를 바라고, 다시 한번 당 대표로서 국민 여러분께 사죄의 말씀을 드린다”고 말했다. 황 대표는 그제에는 “유감을 표하며 진심 어린 사죄의 말씀을 드린다”는 입장문을 냈다.
차명진 전 의원은 지난 15일 세월호 희생자 가족을 비난하며 페.."	http://www.seoul.co.kr/news/newsView.php?id=20190418031009	
